quart,quarter,time,aus.idn,aut.idn,bel.idn,can.idn,deu.idn,dnk.idn,esp.idn,fin.idn,fra.idn,gbr.idn,grc.idn,ita.idn,jpn.idn,nld.idn,prt.idn,swe.idn,usa.idn,aus.id,aut.id,bel.id,can.id,deu.id,dnk.id,esp.id,fin.id,fra.id,gbr.id,grc.id,ita.id,jpn.id,nld.id,prt.id,swe.id,usa.id,aus.b.gdp,aut.b.gdp,bel.b.gdp,can.b.gdp,deu.b.gdp,dnk.b.gdp,esp.b.gdp,fin.b.gdp,fra.b.gdp,gbr.b.gdp,grc.b.gdp,ita.b.gdp,jpn.b.gdp,nld.b.gdp,prt.b.gdp,swe.b.gdp,usa.b.gdp,aus.gr.gdpv,aut.gr.gdpv,bel.gr.gdpv,can.gr.gdpv,deu.gr.gdpv,dnk.gr.gdpv,esp.gr.gdpv,fin.gr.gdpv,fra.gr.gdpv,gbr.gr.gdpv,grc.gr.gdpv,ita.gr.gdpv,jpn.gr.gdpv,nld.gr.gdpv,prt.gr.gdpv,swe.gr.gdpv,usa.gr.gdpv,aus.fsi,aut.fsi,bel.fsi,can.fsi,deu.fsi,dnk.fsi,esp.fsi,fin.fsi,fra.fsi,gbr.fsi,grc.fsi,ita.fsi,jpn.fsi,nld.fsi,prt.fsi,swe.fsi,usa.fsi,aus.gr.lf,aut.gr.lf,bel.gr.lf,can.gr.lf,deu.gr.lf,dnk.gr.lf,esp.gr.lf,fin.gr.lf,fra.gr.lf,gbr.gr.lf,grc.gr.lf,ita.gr.lf,jpn.gr.lf,nld.gr.lf,prt.gr.lf,swe.gr.lf,usa.gr.lf
1994.5,2,54,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,25.886395,33.80570747,111.9357687,71.396528,18.41514592,31.54986534,43.80622377,-15.84160111,28.52682255,18.05602419,76.8111675,101.2394517,17.433501,44.09944218,,15.62133301,52.635457,1.009101626,0.171920593,1.013811044,1.450787129,0.371264643,2.928826792,0.219252651,0.165629797,1.125775818,1.478030687,0.69867425,0.723639097,-1.078740848,1.151613415,0.485943371,1.591235474,1.366866579,-2.334133333,-1.449033333,-3.05,-1.0043,-2.107333333,2.001033333,0.737733333,0.883633333,0.404933333,-3.103066667,0.075366667,-0.452133333,-2.012766667,-1.704233333,0.6455,-1.0989,-1.9819,0.239128229,0.308022563,0.151658378,0.503998133,-0.042167496,-1.054130525,1.064732063,-0.306836373,-0.047220768,-0.095697172,0.38406145,-0.318446969,0.170605148,0.431693808,0.824241786,0.201355308,0.075575045
1994.75,3,55,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,25.959652,34.12101133,111.7445227,70.115011,18.62482653,32.2502171,44.86194264,-15.65507348,28.87455209,18.59338269,76.59022723,102.6930672,17.980783,43.90777658,,18.05013812,52.580543,1.075289861,0.903710944,0.789971179,1.417354678,0.79760197,-0.468871678,0.793995059,2.807017544,0.647989609,1.474739146,0.571799538,0.623469259,1.949945833,0.757985256,0.725046194,1.179016074,0.589623836,-1.9543,-2.435533333,-1.532766667,-3.6843,-3.049766667,-0.280933333,0.6022,0.3592,0.1884,-4.889633333,-0.145933333,-1.328366667,-1.787466667,-1.3963,-0.7686,-1.9027,-2.1944,0.722558194,0.716616661,0.02217044,0.370658255,-0.168748733,-0.643784024,0.263291636,-0.44566261,-0.507342853,0.039025082,0.358680057,-0.262739423,-0.200370186,0.433092058,0.618639419,-0.202099226,0.35386148
1995,4,56,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,26.09812,34.28849593,112.5028933,71.872426,18.70718329,32.04646498,45.42449653,-15.83623233,29.12311138,18.76432191,76.49610577,101.4583875,18.597088,43.67287151,,20.19149282,52.708794,0.486306817,1.348527473,0.687922382,0.713162518,1.11238632,2.508937106,0.374223486,0.149072222,0.885506035,0.865733217,0.521361463,0.938947453,-1.041260251,0.946428866,1.038254676,0.933790011,1.13507035,-0.4798,-2.361666667,-3.396566667,-3.6581,-2.389766667,-2.0387,-1.292666667,2.8673,-1.046366667,-2.440766667,-0.647066667,-3.542066667,-2.1388,-1.2387,-0.613166667,1.6492,-2.5578,0.271239619,-0.700948017,0.133616559,0.302878565,-0.169033976,-0.268601576,0.543879881,0.018441902,0.590643174,-0.273069012,0.357398142,0.1131365,0.040155097,0.440573607,-0.043922545,0.271184325,0.568961835
1995.25,1,57,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,26.267249,35.15046523,111.4376726,75.089959,21.58247888,32.18251348,47.15969906,-13.42060274,31.09676664,20.52586269,76.56218832,102.4508297,19.716695,46.00307572,26.72764024,21.27190754,52.392299,0.705026603,0.838281852,0.639213122,0.925971752,-0.382760081,0.92453023,1.480278072,0.881350621,0.484367096,0.43922164,0.471715006,1.255574938,0.602170382,0.675502349,1.785585749,1.517671444,0.341579031,-1.586633333,-1.8488,-3.487133333,-2.0621,-2.3569,-3.006333333,-2.4558,1.712066667,-1.2581,-1.651033333,-0.6261,-4.068566667,-0.907333333,-1.202666667,-0.711333333,1.108,-1.6259,0.897149213,1.22859347,0.214165301,0.245754472,-0.220113446,0.988677937,0.713790397,0.322406845,-0.410711059,0.16357882,0.237416904,0.073006039,0.220760623,-0.044815986,-0.637066913,0.11188408,0.170632934
1995.5,2,58,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,26.414153,36.15184417,112.6148265,75.496889,24.04079135,32.66061616,47.81487679,-11.16640404,33.02569634,22.45180056,77.13408944,102.5250366,20.743935,48.35071563,25.68558152,22.61619066,51.930877,0.936890313,0.421782519,0.351202307,0.018967589,0.979164295,-0.914795255,0.334688209,1.72788693,0.424454603,0.681788383,0.496754702,0.07015135,1.430020742,0.79442381,1.014648393,0.606793162,0.349348445,-2.265733333,-0.398866667,-3.364366667,-1.9083,-2.995533333,-2.288066667,-1.914433333,-2.102,0.479633333,-4.2876,-1.268066667,-2.922666667,-1.241866667,-2.5524,0.769766667,0.9654,-0.6759,1.027969761,-0.21862878,0.231700653,-0.145960777,-0.135755981,0.901159122,0.273262433,0.237947779,1.094796714,0.170412184,0.378967314,-0.374658986,-0.005005757,0.730957179,0.022101743,0.560911763,0.032554301
1995.75,3,59,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,25.032927,37.23918865,112.2736582,74.199654,26.71621489,32.95934333,49.8030091,-9.19678596,35.07711077,23.78655877,77.80082301,101.3492199,21.80588,50.54652692,24.84005154,24.00436968,51.788064,1.668767904,0.221737456,0.524215166,0.164847974,0.259334307,0.358310766,0.282253048,-0.209931677,0.078078407,1.286166244,0.521418929,0.444805928,0.695341467,0.785874036,0.546795235,0.341585434,0.856484458,-2.6617,-2.4651,-2.733966667,-2.3116,-3.0093,-2.229133333,-1.354333333,-2.115133333,1.167966667,-3.9456,-1.0849,-2.2351,-3.728166667,-2.847633333,1.4818,0.0804,-0.8091,0.233312004,-0.150867469,0.07380294,0.224144129,0.059474937,-0.231183305,0.422058982,1.142688663,-0.496921869,0.301258196,0.306748466,0.436429415,0.340443076,0.695146644,-0.508408558,-0.118699645,0.227049118
1996,4,60,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,23.63294,38.25347243,114.1400667,74.394769,29.50348712,32.94549534,50.53266291,-7.216325187,37.18053466,25.2687665,78.06447905,95.78063451,22.805913,53.0460225,23.89863397,25.14123864,52.075117,0.439487465,0.346458353,0.155555556,0.38336575,-0.134954783,1.117553093,0.522598103,1.197215422,0.13415554,0.584244679,0.509820791,0.828152898,0.004826128,0.712382138,0.551235929,1.081565324,0.709964011,-2.260166667,-3.834,-3.561766667,-2.2026,-3.788666667,-1.877633333,-1.896066667,0.205333333,0.114566667,-3.773033333,-0.838466667,-1.497333333,-3.1979,-3.741133333,-0.7548,1.5543,-1.0984,0.481397881,-0.214472205,0.235719971,0.082790109,0.169820836,-0.421535183,0.200378586,-0.069283841,0.459945562,0.123674912,0.329334274,-0.238757015,-0.124739047,0.78566302,0.666535562,0.022872556,0.138689874
1996.25,1,61,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,22.25603,38.52930474,113.382453,78.341448,30.6375219,33.12931863,52.51639184,-6.894247264,38.03249574,25.6598637,79.05670578,101.1496568,24.178054,53.4804441,24.54136322,25.74446447,52.148484,1.567764454,0.99445498,0.017750166,0.002944075,-0.97972971,0.248607483,0.568475452,0.971387534,0.539640738,1.138392941,0.498386449,0.5068933,0.740582927,0.109311492,0.796352934,0.729122105,0.655300338,-3.081266667,-4.212333333,-3.741133333,-4.0949,-4.5339,-4.106533333,-2.141533333,-1.951866667,-2.294233333,-3.767766667,-1.360033333,-2.0277,-4.468466667,-4.6923,-1.6192,-1.2508,-2.2422,0.159638355,-0.075904516,0.113143141,0.55523499,-0.51707977,0.569485381,0.085232684,-0.225813437,0.157109191,-0.119992942,0.679953107,0.14302951,0.05495379,-0.174147004,0.485540294,0.424801173,0.227980273
1996.5,2,62,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,20.936409,38.84900563,114.383323,77.430428,31.06812017,32.78804333,52.93362038,-6.707682253,39.22715193,25.89513066,79.4253865,103.157469,25.549635,52.35736932,24.97746968,26.54356359,51.179456,0.095059477,0.826852367,0.631497996,0.657337292,1.535312149,1.87374435,0.830636131,0.82353822,0.063196845,0.512235286,0.627695387,-0.614512246,1.008801555,1.991995846,1.48470449,-0.849561176,1.746087024,-2.945033333,-5.058533333,-4.196333333,-4.2826,-4.969366667,-4.510266667,-2.696533333,-2.252866667,-3.239,-4.1353,-0.606166667,-2.610166667,-3.856133333,-5,-1.615433333,-2.614,-3.5455,0.172323605,-0.365178815,-0.170780157,0.158890788,0.349353272,0.706699249,0.460481341,-0.322418275,0.813909804,0.173138758,0.349324639,0.158292939,0.389454763,0.398658035,-0.175708793,-0.147681081,0.507839538
1996.75,3,63,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,20.970075,39.46966409,114.1665033,78.354311,31.7079609,32.61077075,54.42098636,-6.6285995,40.3394419,26.61006604,79.21627054,104.13906,26.953244,52.08626674,25.21266891,26.37206707,50.922787,1.278573625,-0.159554367,0.395332432,1.123565724,0.604834669,0.649556742,0.849655802,0.516076335,0.421522511,0.831006491,0.754738439,0.254003336,0.024134647,0.694740399,1.544155901,0.613491698,0.925089609,-2.8998,-4.459,-4.042166667,-4.1183,-5.0785,-4.333233333,-1.848733333,-2.481066667,-3.870333333,-4.2918,-1.038933333,-1.356933333,-2.577433333,-3.892566667,-1.3939,-3.2022,-3.4933,0.483210752,-0.381853907,-0.25765034,0.450263958,0.195294216,-0.537180398,0.667352764,0.422993937,0.146789579,-0.010582011,0.255279647,0.141485745,0.502338108,0.347644765,0.24202235,-0.034709767,0.518996789
1997,4,64,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,21.055501,39.93274214,114.1253933,78.853994,32.36358463,32.81426213,54.41465436,-6.553369347,41.63663844,26.93440551,78.47822115,103.1049796,28.266343,51.63157813,25.96654682,26.5460311,50.268131,0.802936822,0.063953042,0.813900722,0.938359489,0.311742595,0.176648696,0.64035842,1.821002475,0.048093752,1.037624431,0.88935776,-0.127252054,1.485071424,0.698711371,0.06049364,0.397228559,1.056974904,-3.396333333,-5.3881,-3.511033333,-3.658,-5.147333333,-3.686833333,-2.238533333,-2.6854,-4.7354,-2.853666667,-0.8917,-1.7443,-3.361966667,-4.360566667,-1.517766667,-3.9839,-3.2384,0.217883826,0.28673674,-0.195045487,0.186152999,0.186442374,0.174695532,0.496985714,0.235687906,0.219861634,0.282216813,0.277777778,0.080269075,-0.054437076,0.488580612,-0.285341278,0.207696028,0.543126651
1997.25,1,65,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,21.168461,39.3424153,112.6613589,76.931145,32.63633109,32.73274125,54.86194323,-6.703259851,41.74806343,27.3815091,77.75101118,104.6913351,29.618501,50.7679624,26.97992778,25.97961738,49.864155,0.02289613,0.7654944,0.988833873,1.003509193,-0.568777969,0.530539647,1.05073034,1.483711819,0.490092899,1.395428194,1.020554334,0.697514024,0.730548135,0.94036435,0.987054168,0.66528474,0.761601134,-3.595,-4.641533333,-3.480766667,-3.2165,-5.441833333,-2.9975,-1.521233333,-1.1419,-4.574233333,-2.602733333,-1.5954,-1.2582,-1.0937,-3.9325,-1.464,-3.9714,-3.3854,0.473400584,0.085045295,0.168399077,0.353281706,-0.52444679,0.134294877,0.658754497,-0.824299896,-0.954701491,0.137193513,-1.269621422,-0.093254937,0.653594771,0.644431806,0.594320053,-0.309663944,0.421191434
1997.5,2,66,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,21.199169,38.15027217,111.1269094,74.379128,32.33651696,31.77014204,54.17657674,-6.755260181,41.64873061,28.07519931,76.77366537,103.0538244,31.010412,49.79221175,27.97715899,25.28909368,47.957174,2.804259037,0.875010219,1.557153127,1.133700004,1.462214823,2.691898465,0.918172851,1.655049151,1.034563771,1.180745753,0.951215717,1.023284338,-0.944104898,1.512032457,1.930378104,1.42481938,1.508913786,-3.234033333,-4.453266667,-3.232133333,-3.4504,-4.990666667,-2.720566667,-2.417333333,-1.904333333,-3.472766667,-2.9674,-0.581566667,-0.309266667,-2.039166667,-3.353233333,-0.631366667,-3.4293,-2.843,-0.114706723,0.023307037,0.20217088,0.4814847,0.382653061,0.743966793,0.465068968,1.277491897,0.108692607,0.344270358,0.280570493,0.258013743,0.250885478,0.523981877,0.568934317,-0.18240009,0.393119065
1997.75,3,67,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,19.878218,36.92408127,109.4259154,72.288581,32.26681791,32.02104446,54.12715371,-6.932451302,41.67384053,28.32779623,75.5861355,101.972484,32.375812,49.04834948,29.04230973,24.87280613,47.329636,0.085438604,1.106791902,0.870697832,1.292278239,0.330038129,-0.543508829,1.143520662,1.916449821,0.771549599,0.811356873,0.883780532,0.536741265,0.428675142,1.068774826,1.082653865,0.702732665,1.274129163,-2.241366667,-3.231766667,-2.1835,-2.0133,-3.770266667,-2.0437,-1.1911,-2.6403,-2.7227,-1.986766667,-0.599433333,0.8295,0.007,-2.118033333,-0.282066667,-3.1247,-2.0754,-0.014957172,0.447000302,0.385902626,0.613997561,0.313425667,-0.165522202,0.286813963,-1.508373625,0.277028017,-0.14353732,0.186523665,-0.078704193,-0.024535551,0.557063365,0.848553875,-0.29437575,0.348724122
1998,4,68,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,aus,aut,bel,can,deu,dnk,esp,fin,fra,gbr,grc,ita,jpn,nld,prt,swe,usa,18.537765,35.72886503,108.8765661,72.800807,32.07746987,31.79085593,52.6854633,-7.185543031,41.60869565,28.66814127,74.17024899,101.6439507,33.814867,48.15281783,30.32731991,24.01300993,47.271044,1.790677298,1.128909409,0.61335055,1.019110044,0.701753943,-0.080662204,1.543301823,2.166787427,0.927722701,1.087025194,0.842858336,1.152587124,-0.050065416,1.173525896,0.707319242,1.593488027,0.775737941,-1.659533333,-0.529166667,-2.466633333,-0.7895,-1.460033333,-1.674733333,-0.225266667,-1.4467,-2.405966667,-0.368033333,-0.274933333,0.7005,0.429266667,-1.221866667,-0.3072,-1.9584,-1.1581,0.516105083,-0.016847645,0.489980881,0.373555374,0.219558353,0.508572765,0.685349772,0.812959373,-0.233357446,-0.080636679,0.279264603,0.098611945,-0.029449298,0.328286129,-0.043154967,-0.592449544,0.238914269
